Year,Infant_deaths,Under_five_deaths,Adult_mortality,Alcohol_consumption,Hepatitis_B,Measles,BMI,Polio,Diphtheria,Incidents_HIV,GDP_per_capita,Population_mln,Thinness_ten_nineteen_years,Thinness_five_nine_years,Schooling,Economy_status_Developed,Region_Asia,Region_Central America and Caribbean,Region_European Union,Region_Middle East,Region_North America,Region_Oceania,Region_Rest of Europe,Region_South America,Life_expectancy
0.07052773280414767,-0.180919842805085,-0.2772664069638455,-0.01656976897085425,0.6071238394264509,0.26512302836013935,0.5056283701426924,0.7115222983627677,0.17753222362135104,0.34431667081139017,-0.4788419881812969,-0.299886367171859,-0.4803538815765033,-0.5114358667252957,-0.462646913754024,1.420640629281902,0,0,0,0,0,0,0,1,0,70.9
0.7203692764598268,-1.3395023893413114,-1.3192092199886094,-1.1492463573041924,1.2354927757224898,0.19168582222001992,0.4513572539945288,0.8943353283387395,0.5824982182951707,0.5902891526272043,-0.5426956617953802,1.5389585902736975,1.279837966660704,-0.96426350179199,-1.0361778348911086,1.6718288917968676,1,0,0,0,0,0,0,1,0,81.0
1.5868246680007323,-1.3590397513809351,-1.3036886511716506,-0.5043606952092632,1.521115019493416,0.19168582222001992,1.156881763920655,0.9857418433267254,0.9064710140342263,0.9182524617149564,-0.5426956617953802,0.7018600319901765,0.06751070969589534,-0.7630067750956814,-0.7618804378255464,1.2950464980244196,1,0,0,1,0,0,0,0,0,75.6
0.07052773280414767,0.9867745240466197,1.0807443415328437,1.0006828533578225,0.6667319598656007,0.8526206774810947,0.5056283701426924,-1.6193438338308812,0.7444846161646984,0.7542708071710804,1.1365467314882387,-1.4603935497899947,0.047098704715454943,0.5200048575932855,0.4849259124724637,-1.4052273240114594,0,0,0,0,0,0,0,0,0,60.6
-0.3626999629663051,0.41078228476879797,0.34210320087953633,-0.10778744801996734,-1.1562830568984006,0.9260578836212142,-0.7426073012650692,1.4884776757606502,0.8254778150994624,0.8362616344430185,-0.4372245734140013,-0.30197376483896343,1.4106987553396897,-0.36049332170306436,-0.3878385327361433,-0.5888654708378217,0,0,0,0,0,0,0,0,0,69.6
-1.445769202392437,1.5042877827309122,1.608461665996847,2.218600457935378,-1.148832041843507,-2.3418977896141002,-0.7426073012650692,-2.350595953734772,-2.2927603438889483,-2.3203852155265965,0.9622215099187367,-1.9401514988676074,1.3298961356000463,1.8030164902822525,1.756668389776434,-1.9076038490413905,0,0,0,0,0,0,0,0,0,52.6
-1.6623830502776633,-1.3789565032878934,-1.258609288931807,-0.8466838222742654,2.2587655099278963,-2.3418977896141002,-0.6883361851169058,-0.11113633652910848,0.8254778150994624,0.7542708071710804,-0.4788419881812969,1.3722805444872903,1.254459438604263,-0.9894205926290285,-1.0112417078851486,0.667075841737006,1,0,0,1,0,0,0,0,0,79.1
0.28714158068937407,-0.2793032408600162,-0.3923866814176398,-0.7521112931099602,0.8480399928680152,0.558871852920617,1.0483395316243278,0.9857418433267254,0.4205118204256428,0.42630749808332824,0.07868598273941539,0.9122569067172125,-1.3877926864918548,-0.20955077668083302,-0.21328564369442196,0.5100831776651525,0,0,1,0,0,0,0,0,0,78.3
1.3702108201155059,0.7386905812499733,0.8206870655720663,1.3502667963818609,-0.699287466864918,0.4119974406403782,-0.7426073012650692,-1.0252014864089707,-0.06544737318294071,0.2623258435394521,2.4794080288131246,-1.718271423410989,0.38555283703685234,0.46969067591920827,0.41011753145458313,-1.028444930239011,0,0,0,0,0,0,0,0,0,61.0
-0.5793138108515314,-0.040836980504070704,-0.14289857352201799,-1.0103705443220403,0.03836302356956228,0.9260578836212142,1.0483395316243278,0.2544897234228367,0.7444846161646984,0.8362616344430185,-0.6531672097507992,-0.3741416423251549,-0.6099095241497708,-0.7126925934216044,-0.7120081838136261,0.44728611203641083,0,0,0,0,0,0,0,1,0,75.2
0.9369831243450532,0.4212663334049274,0.29562343116930856,-0.5010218970084978,-1.0693545479246402,0.19168582222001992,0.9397972993280007,0.7115222983627677,0.33951862149087886,0.09834418899557602,-0.5643750115699818,0.08369203775602926,0.03270201773717307,-0.4611216850512187,-0.462646913754024,0.9496626370663417,0,1,0,0,0,0,0,0,0,71.5
0.7203692764598268,-1.0838866129152411,-1.097246531646892,-1.3261973113066103,0.5127443153977969,-0.24893741462069663,0.39708613784636526,0.9400385858327333,0.6634914172299345,0.6722799798991423,-0.5426956617953802,1.0334723240500256,-1.3170863421001608,-0.96426350179199,-0.9863055808791882,0.8868655714376006,1,0,0,1,0,0,0,0,0,80.7
-0.7959276587367579,0.1388664361908953,0.10345439611928374,-0.8015030338010889,-0.46333865679328295,-0.4692490330410549,0.6684417185871829,-1.0709047439029644,-0.06544737318294071,-0.06563746554830006,-0.4999327501778045,-0.2811530674587046,3.3267977624567084,0.11749140420066828,-0.013796627646740382,-0.2748801426941148,0,1,0,0,0,0,0,0,0,72.7
-0.5793138108515314,-0.31431279971674086,-0.36366967155807955,-0.1893418745841733,-0.24725922020136448,0.8526206774810947,0.01718832480922041,-0.11113633652910848,0.7444846161646984,0.7542708071710804,0.9847387217534055,0.2185552400307897,-1.0096304598370187,0.7715757659636712,0.7342871825320657,-0.14928601143663198,0,0,0,0,0,0,0,0,0,72.4
-1.445769202392437,1.5978586685639167,1.7057289775150604,1.890964832570858,0.4456851799037533,0.11824861607990049,-1.122505114302214,-1.9849698937828264,-1.2803453572043995,-0.5575824291799284,1.327927438312266,-1.86916281970028,-0.1806830062590223,1.0483037651710956,1.0335207066035885,-1.8134082505982783,0,0,0,0,0,0,0,0,0,49.9
-1.0125415066219843,0.022627414187815234,-0.06980657748558751,0.002992164077219305,0.16006293613282652,0.9994950897613336,0.28854390555003817,0.34589623841082257,0.9064710140342263,0.9182524617149564,0.06209862947752038,0.1917021923610351,-1.4848636859434539,-0.20955077668083302,-0.21328564369442196,0.03910518544959202,0,0,1,0,0,0,0,0,0,71.1
1.5868246680007323,-0.4192182202742253,-0.45883693068253484,-0.2174327248309966,1.1038581764193667,0.7057462652008559,0.28854390555003817,1.3056646457846768,0.5824982182951707,0.5902891526272043,-0.03998396498264684,1.3321368889361238,-1.3415047161978728,-0.5365929575623344,-0.5374552947719046,1.0752567683238246,0,0,1,0,0,0,0,0,0,73.1
1.5868246680007323,0.8359843697655398,0.894611628431488,0.48707509808304733,-1.0097464274854906,-0.6161234453212938,-0.7426073012650692,-2.0763764087708125,-1.0373657604001076,-0.8855457382676806,-0.31665389640218305,-1.3598649037082542,1.5935069941808018,-0.8133209567697586,-0.8616249458493872,-1.5936185208976836,0,0,0,0,0,0,0,0,0,65.0
0.28714158068937407,-0.3001652582492576,-0.2876419051824776,-0.8964019518920715,0.01352630671991635,0.9994950897613336,1.1026106477724913,-0.8880917139269909,0.9064710140342263,0.9182524617149564,-0.4999327501778045,0.07486701233657901,3.345027459282645,-0.0586082316586015,-0.21328564369442196,-0.18068454425100283,0,1,0,0,0,0,0,0,0,74.1
0.7203692764598268,-0.21267719367785134,-0.1701170889925092,-0.45004101678912034,-1.196021803857834,0.9260578836212142,1.0483395316243278,1.2142581307966909,0.8254778150994624,0.8362616344430185,-0.5212161245381538,0.2561967291820131,-0.20649609666250998,0.2432768583858611,0.18569238840094143,-0.1178874786222614,0,0,0,0,0,0,0,0,0,72.0
1.3702108201155059,-0.0628954757130316,-0.12518157555185072,0.3886394081800363,1.2553621492022065,0.9994950897613336,1.1026106477724913,0.4373027533988085,0.9064710140342263,0.9182524617149564,-0.6759041051690756,-0.12131577350931788,-0.6219058036789227,-0.61206423007345,-0.587327548783825,0.7612714401801177,0,1,0,0,0,0,0,0,0,68.9
-1.445769202392437,-1.602814928841197,-1.509374042890636,-1.1699212230858544,0.37117502935481594,0.19168582222001992,0.6684417185871829,0.2544897234228367,0.33951862149087886,0.34431667081139017,-0.6759041051690756,1.5472369006884334,-1.3877926864918548,-0.9139493201179129,-0.9364333268672679,0.6042787761082643,1,0,0,0,0,0,0,1,0,80.7
1.1535969722302795,1.2362738729158218,1.3290574921863978,1.0603585205583597,-0.46582232847824745,0.11824861607990049,-0.7426073012650692,-0.8423884564329989,-0.14644057211770461,-0.06563746554830006,1.694074702408951,-1.413511166536519,-0.8920839654018913,0.721261584289594,0.6594788015141851,-1.530821455268942,0,0,0,0,0,0,0,0,0,56.1
-1.0125415066219843,1.2972535219366976,1.4272419221298964,0.4996705002699086,-1.1975120068688128,-1.7911187435632046,-0.7426073012650692,-0.4767623964810537,-1.0373657604001076,-0.9675365655396186,0.09515610991064545,-0.881351947338055,-0.6358796207949,-0.8384780476067972,-0.8865610728553474,-1.4052273240114594,0,0,0,0,0,0,0,0,0,61.0
-0.3626999629663051,0.45545884943466247,0.3889315044855148,-0.022669496453021826,0.251958788476516,-0.10206300234045779,0.28854390555003817,0.20878646592884292,0.015545825751823209,0.09834418899557602,0.5145818024315707,0.058251002321845054,0.027390492215422318,-0.2850220491919487,-0.31303015171826276,-0.18068454425100283,0,0,1,0,0,0,0,0,0,71.0
-1.2291553545072107,-0.31431279971674086,-0.36934324190026874,-0.415732725021,-0.7961506625785366,0.04481140993978107,0.7769839508835101,-1.5279373188428955,0.8254778150994624,0.8362616344430185,-0.6759041051690756,-0.5964398541647671,0.4867787597010816,2.6709361241600824,2.704241216002922,0.7926699729944883,0,1,0,0,0,0,0,0,0,73.1
-0.7959276587367579,-0.8078465911304378,-0.8118028155186071,-0.8180311550225055,0.37117502935481594,0.6323090590607365,0.9940684154761643,0.8486320708447458,0.5015050193604067,0.42630749808332824,-0.4166912838026361,0.5181113706630108,0.3744309622786773,-0.9391064109549514,-0.9114971998613076,0.6042787761082643,0,0,0,0,0,0,0,0,1,77.4
0.07052773280414767,-0.029983117371545524,-0.09495914485126512,-0.5874079498151573,0.2916975354359493,0.04481140993978107,0.07145944095738396,0.5744125258807881,-0.14644057211770461,-0.14762829282023812,0.06209862947752038,0.5283733033875521,-0.52835578382061,-0.6623784117475272,-0.6621359298017055,0.47868464485078144,0,0,1,0,0,0,0,0,0,76.4
-0.14608611508107872,-0.6285548463232553,-0.6151273093521932,-0.3843191284878383,0.8157522609634755,0.8526206774810947,0.01718832480922041,0.34589623841082257,0.8254778150994624,0.9182524617149564,-0.4999327501778045,0.9438497913134452,-1.503527858854862,-0.3101791400289873,-0.33796627872422297,0.47868464485078144,0,0,1,0,0,0,0,0,0,75.4
-0.7959276587367579,-1.7081052923548397,-1.610436334289472,-1.251192065828521,0.46803822506843445,0.19168582222001992,0.6141706024390194,0.30019298091682883,0.9064710140342263,0.9182524617149564,-0.6531672097507992,1.60058650740873,-1.3824914947817515,-0.9139493201179129,-0.9364333268672679,0.6984743745513765,1,0,0,0,0,0,0,1,0,81.0
0.7203692764598268,0.6480520673050244,0.5168482231784794,-0.4056895772279928,-1.0221647859103133,0.7791834713409753,0.9940684154761643,0.16308320843484916,0.7444846161646984,0.6722799798991423,-0.35615506739638925,-1.187566245825413,-0.08229870744216276,-0.2347078675178715,-0.23822177070038209,0.9810611698807128,0,1,0,0,0,0,0,0,0,69.1
-0.3626999629663051,1.6077474698030125,1.5860373636203275,1.3480088270858304,-0.5328814639722911,-1.2036210944422492,-0.7426073012650692,-1.7564536063128608,-2.0902773465520386,-2.115408147346751,0.5687822289048015,-1.736584122351409,1.2050680788685089,1.6772310360970597,1.6070516277406728,-0.9970463974246405,0,0,0,0,0,0,0,0,0,54.4
1.5868246680007323,-1.5780985402178684,-1.4535770534304369,-1.1067676410928533,1.7496128145101575,0.04481140993978107,0.07145944095738396,-0.019729821541122596,0.7444846161646984,0.8362616344430185,-0.5212161245381538,1.4323795182547472,1.313850751666493,-0.9894205926290285,-1.0112417078851486,1.2008508995813074,1,0,0,1,0,0,0,0,0,82.3
0.7203692764598268,0.2718125708368722,0.2613713769322803,0.28534533884386026,0.006075291665022549,0.11824861607990049,-2.2621985534136484,-1.0252014864089707,0.015545825751823209,-0.06563746554830006,-0.608348265097377,-0.42552019438825545,1.5573115707195782,-0.9139493201179129,1.25794584965723,0.4158875792220403,0,1,0,0,0,0,0,0,0,70.0
-0.3626999629663051,1.3919119686645665,1.4921363438483413,0.9325852817213806,-0.8781118281823678,-0.8364350637416521,0.28854390555003817,-1.0709047439029644,-0.9563725614653438,-1.1315182200834948,0.5821376425032693,-1.0864349591208082,-0.04275369452794213,0.9728324926599796,0.9337761985797476,-1.530821455268942,0,0,0,0,0,0,0,0,0,57.8
-1.445769202392437,-1.0838866129152411,-1.0608946486521356,-0.9615352699977057,2.2885695701474713,0.7057462652008559,0.4513572539945288,0.6201157833747802,-0.30842696998723246,-0.31160994736411424,-0.608348265097377,1.5448566349441242,-0.4775505866867196,-1.0900489559771829,-1.0860500889030291,1.043858235509454,1,0,0,1,0,0,0,0,0,77.1
-1.0125415066219843,0.6755518511090508,0.617548884287907,0.20491454628952746,-0.6173263012610869,0.11824861607990049,0.28854390555003817,0.11737995094085704,-0.30842696998723246,-0.31160994736411424,-0.05744107503574352,-0.23981821367015319,0.21294898090045553,-0.8133209567697586,-0.8117526918374668,-1.248234659939606,0,0,1,0,0,0,0,0,0,69.1
0.7203692764598268,0.38948711511017176,0.3205166631825205,-0.0540135346903341,-0.6893527801250597,0.19168582222001992,0.28854390555003817,0.4830060108928022,0.015545825751823209,0.01635336172363798,-0.608348265097377,-0.15258838388671822,0.3119840974736422,-0.8636351384438357,-0.8616249458493872,-0.7458581349096751,0,0,1,0,0,0,0,0,0,71.9
-0.7959276587367579,1.4982222387700488,1.7667580285603557,1.4184767314192896,0.16999762287268486,0.04481140993978107,-2.5335541341544663,-1.7107503488188671,-0.3894201689219964,-0.7215640837238044,0.41658782883583684,-1.5435731966360793,0.24322950808890811,-0.78816386593272,-0.8865610728553474,-2.0017994474845024,0,0,0,0,0,0,0,0,0,52.6
-1.0125415066219843,0.09202357022140534,-0.017516196542603505,-0.9911724546676399,-0.12307563595313549,0.8526206774810947,0.8312550670316736,0.16308320843484916,0.7444846161646984,0.7542708071710804,-0.6759041051690756,-0.4547441475285573,-0.6048322358232577,-0.6875355025845657,-0.6621359298017055,0.4158875792220403,0,0,0,0,0,0,0,1,0,74.8
1.1535969722302795,0.1659785123756222,0.150412832500031,0.16363972366019508,0.1426772343380746,0.8526206774810947,-0.3627094882279244,-0.20254285151709436,0.7444846161646984,0.7542708071710804,-0.3761595961898367,-0.7800223093052332,-1.4374567566658705,0.2684339492228998,0.21062851540690153,-0.7772566677240457,0,0,1,0,0,0,0,0,0,68.7
-1.445769202392437,0.027743038231917334,-0.057478526855153755,0.04134018764273966,0.06071606873424346,0.9994950897613336,0.28854390555003817,0.2544897234228367,0.9064710140342263,0.9182524617149564,0.06209862947752038,0.11384758450839048,-1.4848636859434539,-0.18439368584379445,-0.18834951668846175,-0.02369188017914941,0,0,1,0,0,0,0,0,0,70.9
1.1535969722302795,-1.4847905617491437,-1.4718101124385148,-1.1440294851154966,0.6766666466054592,0.9260578836212142,0.28854390555003817,0.9400385858327333,0.9064710140342263,0.9182524617149564,-0.5426956617953802,0.9336079615476386,0.13505882828503046,-0.96426350179199,-0.9863055808791882,0.8554670386232299,1,0,0,1,0,0,0,0,0,81.3
0.07052773280414767,-0.2656272983224672,-0.3524243511050896,-1.0358502831554446,0.1824159812975077,0.9994950897613336,1.1026106477724913,0.3915994959048147,0.9064710140342263,0.9182524617149564,-0.6531672097507992,-0.2299122678991709,-0.6201790608104295,-0.7630067750956814,-0.7618804378255464,0.47868464485078144,0,0,0,0,0,0,0,1,0,75.9
1.1535969722302795,0.6618941194196473,0.5278562394640355,0.14740588753660208,-0.40869787972406213,0.9260578836212142,1.156881763920655,0.5287092683867943,0.8254778150994624,0.8362616344430185,-0.5426956617953802,0.1451759277583272,-0.2946446993477304,-0.36049332170306436,-0.33796627872422297,0.667075841737006,0,1,0,0,0,0,0,0,0,67.4
-1.0125415066219843,0.23077987944188122,0.16340920654964916,0.3711695746455834,-0.4757570152181058,0.6323090590607365,-0.037082791338943134,0.6201157833747802,0.4205118204256428,0.5082983253552663,-0.022656648769631183,-0.28160398077921384,-0.23137413126914613,-0.6623784117475272,-0.6870720568076658,-0.6202640036521923,0,0,1,0,0,0,0,0,0,69.7
-0.7959276587367579,1.2641641848190595,1.2421710288967518,0.7599897471667556,-0.3192856990653373,-2.3418977896141002,-0.6883361851169058,-1.6193438338308812,-2.2927603438889483,-2.3203852155265965,-0.39633732652139475,-0.9800173041127777,-0.26431767864686423,-0.8887922292808742,-0.8616249458493872,-1.0912419958677524,0,1,0,0,0,0,0,0,0,61.1
-0.5793138108515314,-0.11433313064985268,-0.17473121638480762,-0.2781945715744109,-0.2969326539006561,-2.3418977896141002,-2.804909714895284,2.7224656280984636,-1.7663045508129829,-2.3203852155265965,-0.35615506739638925,-0.11473165710845015,-1.4432053114293335,-1.1152060468142213,-1.1109862159089892,0.5414817104795231,0,0,0,0,0,0,1,0,0,70.4
0.5037554285746004,-1.4627320665401828,-1.3839916659112217,-1.2722896320234207,-0.5080447471226455,0.8526206774810947,0.8312550670316736,0.8486320708447458,0.5824982182951707,0.5902891526272043,-0.5426956617953802,1.3494701579709174,-0.08859159004077563,-0.8636351384438357,-0.8865610728553474,1.5462347605393847,1,0,0,0,1,0,0,0,0,81.6
